OBJECTID,id_areafc,id_estfc,nombre,tip_areafc,tip_areafD,fecha_alta,Shape__Area,Shape__Length
5806,461590000004,461590000004,Estación de Rosas,2,Componente de infraestructura,2018/02/18 00:00:00+00,4591.900390625,459.213163728067
5807,461590000003,461590000003,Estación de Manises,2,Componente de infraestructura,2018/02/18 00:00:00+00,515.80712890625,113.072482311194
5808,461590000007,461590000007,Estación,2,Componente de infraestructura,2018/02/18 00:00:00+00,152.846923828125,53.9478601425763
5809,461900000005,461900000005,Apeadero de Santa Rita,2,Componente de infraestructura,2018/02/18 00:00:00+00,20.411376953125,20.2899631176004
5810,462500000053,462500000053,Estación de Ciutat de les Arts i les Ciències,2,Componente de infraestructura,2018/02/18 00:00:00+00,1187.48583984375,180.095163322052
5811,462500000024,462500000024,Estación de Moreres,2,Componente de infraestructura,2018/02/18 00:00:00+00,1186.94702148438,180.077828688801
5812,462500000044,462500000044,Estación  L'Oceanogràfic,2,Componente de infraestructura,2018/02/18 00:00:00+00,1192.5419921875,180.733731450536
5813,462500000031,462500000031,Estación de Natzaret,2,Componente de infraestructura,2018/02/18 00:00:00+00,893.23876953125,166.995402236779
5814,462510000001,462510000001,Apeadero de Vallada,2,Componente de infraestructura,2018/02/18 00:00:00+00,142.164794921875,50.5269492689036
5815,462510000002,462510000002,Estación de Vallada,2,Componente de infraestructura,2018/02/18 00:00:00+00,194.233154296875,60.606562847755
5816,462300000001,462300000001,Estación de Silla,2,Componente de infraestructura,2018/02/18 00:00:00+00,229.69873046875,66.2590036389479
5817,30410000001,30410000001,Apartadero de Benissa,2,Componente de infraestructura,2018/02/18 00:00:00+00,65.692626953125,47.2795462796112
5818,30470000001,30470000001,Estación de Calp,2,Componente de infraestructura,2018/02/18 00:00:00+00,107.9248046875,44.5574717586588
5819,30180000003,30180000003,Apeadero de Cap Negret,2,Componente de infraestructura,2018/02/18 00:00:00+00,17.565673828125,20.9841859326138
5820,30180000002,30180000002,Apeadero de Garganes,2,Componente de infraestructura,2018/02/18 00:00:00+00,20.567138671875,23.9586138909839
5821,30180000004,30180000004,Estación de Altea,2,Componente de infraestructura,2018/02/18 00:00:00+00,253.599365234375,67.6414144992234
5822,461310000001,461310000001,Estación de Gandia,2,Componente de infraestructura,2018/02/18 00:00:00+00,2020.7412109375,194.58616196256
5823,30410000002,30410000002,Apeadero de Ferrandet,2,Componente de infraestructura,2018/02/18 00:00:00+00,16.275146484375,16.3232856027891
5824,30180000001,30180000001,Apeadero  L'Olla Altea,2,Componente de infraestructura,2018/02/18 00:00:00+00,102.92578125,44.1989260275383
5825,30110000001,30110000001,Apeadero  El Albir,2,Componente de infraestructura,2018/02/18 00:00:00+00,817.508544921875,180.607902872447
5826,461620000001,461620000001,Apeadero de Massalavés,2,Componente de infraestructura,2018/02/18 00:00:00+00,201.974365234375,60.2333215959337
5827,460830000001,460830000001,Apeadero de Carcaixent,2,Componente de infraestructura,2018/02/18 00:00:00+00,269.55029296875,72.8106622490361
5828,460170000001,460170000001,Estación de Alzira,2,Componente de infraestructura,2018/02/18 00:00:00+00,427.026123046875,83.0543204724297
5829,460190000001,460190000001,Apeadero de Montortal,2,Componente de infraestructura,2018/02/18 00:00:00+00,9.433349609375,13.955179430472
5830,460290000001,460290000001,Estación de Algemesí,2,Componente de infraestructura,2018/02/18 00:00:00+00,449.496826171875,87.547767561554
5831,460190000002,460190000002,Estación  L'Alcúdia,2,Componente de infraestructura,2018/02/18 00:00:00+00,216.299560546875,62.0177263798196
5832,460600000001,460600000001,Estación de Benifaió,2,Componente de infraestructura,2018/02/18 00:00:00+00,207.692138671875,63.5742173100429
5833,461940000002,461940000002,Apeadero de Sant Ramón,2,Componente de infraestructura,2018/02/18 00:00:00+00,66.603271484375,38.987071268867
5834,461940000004,461940000004,Estación de Picassent,2,Componente de infraestructura,2018/02/18 00:00:00+00,160.11962890625,51.7459247528949
5835,462300000002,462300000002,Estación,2,Componente de infraestructura,2018/02/18 00:00:00+00,145.708984375,49.4307028348898
5836,460940000001,460940000001,Estación de Catarroja,2,Componente de infraestructura,2018/02/18 00:00:00+00,333.30322265625,79.7007462632776
5837,461650000001,461650000001,Apeadero de Massanassa,2,Componente de infraestructura,2018/02/18 00:00:00+00,212.121826171875,68.4360397005223
5838,461090000001,461090000001,Estación de Cheste,2,Componente de infraestructura,2018/02/18 00:00:00+00,281.430908203125,75.5267233500951
5839,460620000001,460620000001,Apeadero de Benigànim,2,Componente de infraestructura,2018/02/18 00:00:00+00,186.92041015625,60.2316138784624
5840,462500000026,462500000026,Estación de La Cadena,2,Componente de infraestructura,2018/02/18 00:00:00+00,31.281005859375,28.4258396576296
5841,460300000002,460300000002,Apeadero de Algimia,2,Componente de infraestructura,2018/02/18 00:00:00+00,17.84814453125,23.9841061224805
5842,460300000001,460300000001,Estación  d'Algímia i Torres Torres,2,Componente de infraestructura,2018/02/18 00:00:00+00,232.9677734375,70.0097945023396
5843,461940000003,461940000003,Apeadero de Omet,2,Componente de infraestructura,2018/02/18 00:00:00+00,11.05810546875,15.2206023221045
5844,462500000008,462500000008,Estación de Ayora,2,Componente de infraestructura,2018/02/18 00:00:00+00,4586.3515625,540.565061961992
5845,462500000013,462500000013,Estación de Dr. Lluch,2,Componente de infraestructura,2018/02/18 00:00:00+00,31.762451171875,33.6185117502796
5846,462500000021,462500000021,Estación de Eugenia Viñes,2,Componente de infraestructura,2018/02/18 00:00:00+00,27.78125,29.1401829667916
5847,462500000027,462500000027,Estación de Serrería,2,Componente de infraestructura,2018/02/18 00:00:00+00,24.66943359375,26.3795925086647
5848,462500000058,462500000058,Estación de La Marina,2,Componente de infraestructura,2018/02/18 00:00:00+00,24.885009765625,30.0631216179761
5849,462500000039,462500000039,Estación de Amistat - Casa de Salud,2,Componente de infraestructura,2018/02/18 00:00:00+00,4209.6640625,519.478004071692
5850,462500000005,462500000005,Estación de Marítim-Serrería,2,Componente de infraestructura,2018/02/18 00:00:00+00,2076.53295898438,206.012529944273
5851,462500000061,462500000061,Estación de València-Cabanyal,2,Componente de infraestructura,2018/02/18 00:00:00+00,1289.9384765625,180.708498385103
5852,462500000075,462500000075,Estación de València Sud,2,Componente de infraestructura,2018/02/18 00:00:00+00,1984.99682617188,281.664373860493
5853,461930000001,461930000001,Estación de Picanya,2,Componente de infraestructura,2018/02/18 00:00:00+00,163.17041015625,52.2928586262166
5854,462440000003,462440000003,Estación de Torrent Avinguda,2,Componente de infraestructura,2018/02/18 00:00:00+00,3902.12329101563,476.344261592892
5855,462440000001,462440000001,Apeadero de Col.legi El Vedat,2,Componente de infraestructura,2018/02/18 00:00:00+00,43.514404296875,31.13652224016
5856,462440000002,462440000002,Estación de Torrent,2,Componente de infraestructura,2018/02/18 00:00:00+00,237.770263671875,84.1536215693487
5857,460150000001,460150000001,Apeadero de Realón,2,Componente de infraestructura,2018/02/18 00:00:00+00,30.627685546875,22.3091871438803
5858,30880000001,30880000001,Estación de Monforte del Cid- A.V.,2,Componente de infraestructura,2018/02/18 00:00:00+00,265.1787109375,68.4189236658265
5859,121140000001,121140000001,Estación de Torás-Bejís,2,Componente de infraestructura,2018/02/18 00:00:00+00,166.934326171875,54.0895689084948
5860,460280000001,460280000001,Estación de Algar de Palancia,2,Componente de infraestructura,2018/02/18 00:00:00+00,165.08544921875,53.9637249576702
5861,461940000001,461940000001,Apeadero de Espioca,2,Componente de infraestructura,2018/02/18 00:00:00+00,11.100830078125,14.9420145024682
5862,360570000166,360570000166,Estación de Vigo,2,Componente de infraestructura,2018/02/18 00:00:00+00,30200.5322952271,1011.55142762712
5863,330160000138,330160000138,Estación de Piedras Blancas,2,Componente de infraestructura,2018/02/18 00:00:00+00,182.171752929688,55.583157613848
5864,94100000069,94100000069,Apeadero de Cantonad,2,Componente de infraestructura,2018/02/18 00:00:00+00,13.059814453125,14.5909633572769
5865,70400000018,70400000018,Estación de Son Castelló,2,Componente de infraestructura,2018/02/18 00:00:00+00,7.13330078125,10.6843472409591
5866,330320000055,330320000055,Estación de Laviana,2,Componente de infraestructura,2018/02/18 00:00:00+00,209.660888671875,63.4258246800575
5867,330450000216,330450000216,Estación de Toraño,2,Componente de infraestructura,2018/02/18 00:00:00+00,118.42529296875,45.3774499702103
5868,330210000133,330210000133,Apeadero de El Pito Piñera,2,Componente de infraestructura,2018/02/18 00:00:00+00,16.0765380859375,16.5257274363212
5869,330440000122,330440000122,Apeadero de San Pedro de Nora,2,Componente de infraestructura,2018/02/18 00:00:00+00,17.83203125,17.2286613997148
5870,280380000076,280380000076,Apeadero de Cercedilla-Pueblo,2,Componente de infraestructura,2018/02/18 00:00:00+00,28.63134765625,23.7932657222394
5871,330450000189,330450000189,Apeadero del Policlínico,2,Componente de infraestructura,2018/02/18 00:00:00+00,21.583740234375,23.6601987738131
5872,150490000082,150490000082,Apeadero de Labacengos,2,Componente de infraestructura,2018/02/18 00:00:00+00,21.168701171875,21.3903601370555
5873,260460000002,260460000002,Apartadero de Cenicero,2,Componente de infraestructura,2018/02/18 00:00:00+00,254.27587890625,66.7708731829991
5874,10270000001,10270000001,Apeadero de Ezkerekotxa,2,Componente de infraestructura,2018/02/18 00:00:00+00,87.851806640625,40.1397064544766
5875,330370000050,330370000050,Apeadero de la Pereda Riosa,2,Componente de infraestructura,2018/02/18 00:00:00+00,58.231201171875,31.6970655075248
5876,480210000083,480210000083,Estación de Busturia-San Kristobal,2,Componente de infraestructura,2018/02/18 00:00:00+00,47.938232421875,35.0946467498894
5877,480960000085,480960000085,Apeadero de Barra,2,Componente de infraestructura,2018/02/18 00:00:00+00,50.964599609375,29.7538832030619
5878,240980000094,240980000094,Apeadero de Pardave,2,Componente de infraestructura,2018/02/18 00:00:00+00,14.5960693359375,15.4265758984148
5879,480550000111,480550000111,Estación de Lemoa,2,Componente de infraestructura,2018/02/18 00:00:00+00,105.782958984375,42.1114457182836
5880,480960000086,480960000086,Apeadero de La Herrera,2,Componente de infraestructura,2018/02/18 00:00:00+00,85.045166015625,37.9246255699931
5881,442450000031,442450000031,-997,2,Componente de infraestructura,2018/02/18 00:00:00+00,73.082763671875,34.3318684487044
5882,400220000003,400220000003,Apeadero de Armuña,2,Componente de infraestructura,2018/02/18 00:00:00+00,32.0540771484375,22.6465662160773
5883,10510000002,10510000002,Apartadero de Agurain/Salvatierra de Álava,2,Componente de infraestructura,2018/02/18 00:00:00+00,316.505126953125,78.3693673514804
5884,480820000194,480820000194,Apeadero de Peñota,2,Componente de infraestructura,2018/02/18 00:00:00+00,78.858154296875,35.7453779087436
5885,330360000085,330360000085,Estación de Nueva,2,Componente de infraestructura,2018/02/18 00:00:00+00,134.438232421875,46.880272088963
5886,10010000003,10010000003,Apartadero de Alegria-Dulantzi,2,Componente de infraestructura,2018/02/18 00:00:00+00,318.984130859375,78.8699457905912
5887,10540000014,10540000014,Apartadero de Inoso-Oiardo,2,Componente de infraestructura,2018/02/18 00:00:00+00,365.60693359375,83.4503680408539
5888,330360000086,330360000086,Estación de Posada,2,Componente de infraestructura,2018/02/18 00:00:00+00,366.761596679688,81.963807854555
5889,10540000015,10540000015,Apartadero-cargadero de Zarra,2,Componente de infraestructura,2018/02/18 00:00:00+00,193.643310546875,61.7638354066086
5890,10200000016,10200000016,Apartadero de Zuhatzu,2,Componente de infraestructura,2018/02/18 00:00:00+00,99.800048828125,40.6054892998399
5891,19010000020,19010000020,Apartadero de Nanclares-Langraiz,2,Componente de infraestructura,2018/02/18 00:00:00+00,205.114501953125,59.0830862257153
5892,10590000033,10590000033,Estación de Vitoria/Gasteiz,2,Componente de infraestructura,2018/02/18 00:00:00+00,2130.77734375,212.385871546483
5893,10470000150,10470000150,Apartadero de Manzanos,2,Componente de infraestructura,2018/02/18 00:00:00+00,207.044677734375,60.0449048164935
5894,10460000151,10460000151,Apartadero de Pobes,2,Componente de infraestructura,2018/02/18 00:00:00+00,85.5048828125,39.6198531709163
5895,330660000155,330660000155,Apartadero-cargadero de Viella,2,Componente de infraestructura,2018/02/18 00:00:00+00,316.951904296875,76.2181277020541
5896,10590000152,10590000152,Apartadero-cargadero de Jundiz,2,Componente de infraestructura,2018/02/18 00:00:00+00,308.29833984375,71.3111613286711
5897,501720000040,501720000040,Apeadero de Monreal de Ariza,2,Componente de infraestructura,2018/02/18 00:00:00+00,33.788330078125,23.8749019812677
5898,10590000153,10590000153,Estación de Azucarera Alaversa- KM. 488.3,2,Componente de infraestructura,2018/02/18 00:00:00+00,61.54296875,35.2285806199128
5899,502090000116,502090000116,Apeadero de Pinseque,2,Componente de infraestructura,2018/02/18 00:00:00+00,33.568359375,23.5648447709045
5900,150490000079,150490000079,Apeadero de Entrambarrias,2,Componente de infraestructura,2018/02/18 00:00:00+00,21.4000549316406,23.2834574594656
5901,10590000154,10590000154,Apeadero de Estivaliz-Oreitia,2,Componente de infraestructura,2018/02/18 00:00:00+00,66.561767578125,36.0107941209887
5902,10530000155,10530000155,Apartadero-cargadero de Araia,2,Componente de infraestructura,2018/02/18 00:00:00+00,314.399658203125,80.4654865526484
5903,10090000156,10090000156,Apeadero de Equino,2,Componente de infraestructura,2018/02/18 00:00:00+00,84.398681640625,42.1519090275289
5904,10020000159,10020000159,Apartadero de Artomaña,2,Componente de infraestructura,2018/02/18 00:00:00+00,281.34619140625,72.3608104445725
5905,10020000162,10020000162,Apartadero de Lezama,2,Componente de infraestructura,2018/02/18 00:00:00+00,135.01171875,52.2031732130369
5906,10020000163,10020000163,Apeadero de Iñarratxu,2,Componente de infraestructura,2018/02/18 00:00:00+00,46.0107421875,30.8910605754618
5907,261250000006,261250000006,Apartadero de Rincón de Soto,2,Componente de infraestructura,2018/02/18 00:00:00+00,216.119384765625,60.0231396931481
5908,10020000164,10020000164,Estación de Amurrio,2,Componente de infraestructura,2018/02/18 00:00:00+00,316,73.5107678389425
5909,10020000165,10020000165,Apeadero de Salbio,2,Componente de infraestructura,2018/02/18 00:00:00+00,47.21337890625,29.8812185233268
5910,480890000076,480890000076,Estación de metro de Urduliz,2,Componente de infraestructura,2018/02/18 00:00:00+00,105.296630859375,41.8497680226474
5911,10100000169,10100000169,Apeadero de Luiaondo,2,Componente de infraestructura,2018/02/18 00:00:00+00,300.15087890625,70.5414000142057
5912,330690000134,330690000134,Apeadero de Riberas,2,Componente de infraestructura,2018/02/18 00:00:00+00,10.5172119140625,13.6118384947252
